Run	BioSample	AvgSpotLen	Bases	Bytes	DONOR_AGE	Experiment	gender	GEO_Accession	inferred_cell_type	create_date	version	Sample Name
"SRR3564376"	"SAMN05161500"	128	"215.72 M"	"80.27 Mb"	54	"SRX1789988"	"male"	"GSM2174048"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174048"
"SRR3564377"	"SAMN05161375"	128	"203.17 M"	"76.67 Mb"	54	"SRX1789989"	"male"	"GSM2174049"	"alpha"	"2016-05-2022:21:00Z"	1	"GSM2174049"
"SRR3564378"	"SAMN05161376"	128	"190.61 M"	"71.25 Mb"	54	"SRX1789990"	"male"	"GSM2174050"	"alpha"	"2016-05-2022:20:00Z"	1	"GSM2174050"
"SRR3564379"	"SAMN05161377"	128	"212.61 M"	"79.53 Mb"	54	"SRX1789991"	"male"	"GSM2174051"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174051"
"SRR3564380"	"SAMN05161378"	128	"211.81 M"	"79.40 Mb"	54	"SRX1789992"	"male"	"GSM2174052"	"acinar"	"2016-05-2022:14:00Z"	1	"GSM2174052"
"SRR3564381"	"SAMN05161379"	128	"189.15 M"	"70.61 Mb"	54	"SRX1789993"	"male"	"GSM2174053"	"alpha"	"2016-05-2022:21:00Z"	1	"GSM2174053"
"SRR3564382"	"SAMN05161380"	128	"213.73 M"	"81.44 Mb"	54	"SRX1789994"	"male"	"GSM2174054"	"acinar"	"2016-05-2022:17:00Z"	1	"GSM2174054"
"SRR3564383"	"SAMN05161381"	128	"192.29 M"	"72.11 Mb"	54	"SRX1789995"	"male"	"GSM2174055"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174055"
"SRR3564384"	"SAMN05161382"	128	"196.25 M"	"73.80 Mb"	54	"SRX1789996"	"male"	"GSM2174056"	"beta"	"2016-05-2022:17:00Z"	1	"GSM2174056"
"SRR3564385"	"SAMN05161383"	128	"205.89 M"	"77.41 Mb"	54	"SRX1789997"	"male"	"GSM2174057"	"alpha"	"2016-05-2022:20:00Z"	1	"GSM2174057"
"SRR3564386"	"SAMN05161384"	128	"219.50 M"	"82.74 Mb"	54	"SRX1789998"	"male"	"GSM2174058"	"alpha"	"2016-05-2022:14:00Z"	1	"GSM2174058"
"SRR3564387"	"SAMN05161385"	128	"214.22 M"	"80.04 Mb"	54	"SRX1789999"	"male"	"GSM2174059"	"beta"	"2016-05-2022:16:00Z"	1	"GSM2174059"
"SRR3564388"	"SAMN05161386"	128	"201.52 M"	"75.53 Mb"	54	"SRX1790000"	"male"	"GSM2174060"	"beta"	"2016-05-2022:16:00Z"	1	"GSM2174060"
"SRR3564389"	"SAMN05161387"	128	"166.78 M"	"63.62 Mb"	54	"SRX1790001"	"male"	"GSM2174061"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174061"
"SRR3564390"	"SAMN05161388"	128	"239.11 M"	"89.87 Mb"	54	"SRX1790002"	"male"	"GSM2174062"	"acinar"	"2016-05-2022:16:00Z"	1	"GSM2174062"
"SRR3564391"	"SAMN05161389"	128	"214.16 M"	"80.59 Mb"	54	"SRX1790003"	"male"	"GSM2174063"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174063"
"SRR3564392"	"SAMN05161390"	128	"195.35 M"	"72.95 Mb"	54	"SRX1790004"	"male"	"GSM2174064"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174064"
"SRR3564393"	"SAMN05161396"	128	"262.18 M"	"98.44 Mb"	54	"SRX1790005"	"male"	"GSM2174065"	"alpha"	"2016-05-2022:14:00Z"	1	"GSM2174065"
"SRR3564394"	"SAMN05161391"	128	"248.72 M"	"93.29 Mb"	54	"SRX1790006"	"male"	"GSM2174066"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174066"
"SRR3564395"	"SAMN05161392"	128	"247.44 M"	"92.74 Mb"	54	"SRX1790007"	"male"	"GSM2174067"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174067"
"SRR3564396"	"SAMN05161393"	128	"208.32 M"	"77.41 Mb"	54	"SRX1790008"	"male"	"GSM2174068"	"unsure"	"2016-05-2022:15:00Z"	1	"GSM2174068"
"SRR3564397"	"SAMN05161394"	128	"230.65 M"	"87.68 Mb"	54	"SRX1790009"	"male"	"GSM2174069"	"alpha"	"2016-05-2022:14:00Z"	1	"GSM2174069"
"SRR3564398"	"SAMN05161395"	128	"166.39 M"	"62.92 Mb"	54	"SRX1790010"	"male"	"GSM2174070"	"acinar"	"2016-05-2022:16:00Z"	1	"GSM2174070"
"SRR3564399"	"SAMN05161397"	128	"197.22 M"	"74.58 Mb"	54	"SRX1790011"	"male"	"GSM2174071"	"beta"	"2016-05-2022:14:00Z"	1	"GSM2174071"
"SRR3564400"	"SAMN05161398"	128	"198.55 M"	"74.01 Mb"	54	"SRX1790012"	"male"	"GSM2174072"	"alpha"	"2016-05-2022:16:00Z"	1	"GSM2174072"
"SRR3564401"	"SAMN05161399"	128	"194.55 M"	"73.30 Mb"	54	"SRX1790013"	"male"	"GSM2174073"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174073"
"SRR3564402"	"SAMN05161400"	128	"183.08 M"	"68.66 Mb"	54	"SRX1790014"	"male"	"GSM2174074"	"unsure"	"2016-05-2022:16:00Z"	1	"GSM2174074"
"SRR3564403"	"SAMN05161401"	128	"246.29 M"	"92.06 Mb"	54	"SRX1790015"	"male"	"GSM2174075"	"unsure"	"2016-05-2022:16:00Z"	1	"GSM2174075"
"SRR3564404"	"SAMN05161402"	128	"204.14 M"	"76.61 Mb"	54	"SRX1790016"	"male"	"GSM2174076"	"alpha"	"2016-05-2022:20:00Z"	1	"GSM2174076"
"SRR3564405"	"SAMN05161403"	128	"234.04 M"	"87.57 Mb"	54	"SRX1790017"	"male"	"GSM2174077"	"alpha"	"2016-05-2022:21:00Z"	1	"GSM2174077"
"SRR3564406"	"SAMN05161404"	128	"285.86 M"	"107.38 Mb"	54	"SRX1790018"	"male"	"GSM2174078"	"alpha"	"2016-05-2022:14:00Z"	1	"GSM2174078"
"SRR3564407"	"SAMN05161405"	128	"219.17 M"	"82.57 Mb"	54	"SRX1790019"	"male"	"GSM2174079"	"beta"	"2016-05-2022:19:00Z"	1	"GSM2174079"
"SRR3564408"	"SAMN05161406"	128	"227.35 M"	"85.52 Mb"	54	"SRX1790020"	"male"	"GSM2174080"	"beta"	"2016-05-2022:19:00Z"	1	"GSM2174080"
"SRR3564409"	"SAMN05161407"	128	"254.12 M"	"95.05 Mb"	54	"SRX1790021"	"male"	"GSM2174081"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174081"
"SRR3564410"	"SAMN05161408"	128	"160.63 M"	"60.16 Mb"	54	"SRX1790022"	"male"	"GSM2174082"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174082"
"SRR3564411"	"SAMN05161409"	128	"215.45 M"	"79.89 Mb"	54	"SRX1790023"	"male"	"GSM2174083"	"alpha"	"2016-05-2022:15:00Z"	1	"GSM2174083"
"SRR3564412"	"SAMN05161410"	128	"152.44 M"	"58.13 Mb"	54	"SRX1790024"	"male"	"GSM2174084"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174084"
"SRR3564413"	"SAMN05161411"	128	"184.82 M"	"69.39 Mb"	54	"SRX1790025"	"male"	"GSM2174085"	"alpha"	"2016-05-2022:20:00Z"	1	"GSM2174085"
"SRR3564414"	"SAMN05161412"	128	"197.66 M"	"74.62 Mb"	54	"SRX1790026"	"male"	"GSM2174086"	"unsure"	"2016-05-2022:14:00Z"	1	"GSM2174086"
"SRR3564415"	"SAMN05161413"	128	"102.77 M"	"39.06 Mb"	54	"SRX1790027"	"male"	"GSM2174087"	"beta"	"2016-05-2022:14:00Z"	1	"GSM2174087"
"SRR3564416"	"SAMN05161414"	128	"178.45 M"	"66.24 Mb"	54	"SRX1790028"	"male"	"GSM2174088"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174088"
"SRR3564417"	"SAMN05161415"	128	"227.90 M"	"87.49 Mb"	54	"SRX1790029"	"male"	"GSM2174089"	"acinar"	"2016-05-2022:14:00Z"	1	"GSM2174089"
"SRR3564418"	"SAMN05161416"	128	"168.46 M"	"64.21 Mb"	54	"SRX1790030"	"male"	"GSM2174090"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174090"
"SRR3564419"	"SAMN05161417"	128	"239.83 M"	"90.06 Mb"	54	"SRX1790031"	"male"	"GSM2174091"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174091"
"SRR3564420"	"SAMN05161418"	128	"174.90 M"	"65.77 Mb"	54	"SRX1790032"	"male"	"GSM2174092"	"alpha"	"2016-05-2022:15:00Z"	1	"GSM2174092"
"SRR3564421"	"SAMN05161419"	128	"200.09 M"	"74.94 Mb"	54	"SRX1790033"	"male"	"GSM2174093"	"alpha"	"2016-05-2022:20:00Z"	1	"GSM2174093"
"SRR3564422"	"SAMN05161420"	128	"209.88 M"	"80.09 Mb"	54	"SRX1790034"	"male"	"GSM2174094"	"alpha"	"2016-05-2022:14:00Z"	1	"GSM2174094"
"SRR3564423"	"SAMN05161421"	128	"170.95 M"	"64.88 Mb"	54	"SRX1790035"	"male"	"GSM2174095"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174095"
"SRR3564424"	"SAMN05161422"	128	"245.83 M"	"92.23 Mb"	54	"SRX1790036"	"male"	"GSM2174096"	"ductal"	"2016-05-2022:16:00Z"	1	"GSM2174096"
"SRR3564425"	"SAMN05161423"	128	"185.38 M"	"70.20 Mb"	54	"SRX1790037"	"male"	"GSM2174097"	"alpha"	"2016-05-2022:14:00Z"	1	"GSM2174097"
"SRR3564426"	"SAMN05161424"	128	"203.09 M"	"76.29 Mb"	54	"SRX1790038"	"male"	"GSM2174098"	"acinar"	"2016-05-2022:16:00Z"	1	"GSM2174098"
"SRR3564427"	"SAMN05161425"	128	"279.96 M"	"106.11 Mb"	54	"SRX1790039"	"male"	"GSM2174099"	"acinar"	"2016-05-2022:14:00Z"	1	"GSM2174099"
"SRR3564428"	"SAMN05161426"	128	"207.68 M"	"77.63 Mb"	54	"SRX1790040"	"male"	"GSM2174100"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174100"
"SRR3564429"	"SAMN05161427"	128	"243.74 M"	"91.54 Mb"	54	"SRX1790041"	"male"	"GSM2174101"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174101"
"SRR3564430"	"SAMN05161428"	128	"193.33 M"	"72.59 Mb"	54	"SRX1790042"	"male"	"GSM2174102"	"beta"	"2016-05-2022:20:00Z"	1	"GSM2174102"
"SRR3564431"	"SAMN05161429"	128	"171.56 M"	"64.43 Mb"	54	"SRX1790043"	"male"	"GSM2174103"	"beta"	"2016-05-2022:17:00Z"	1	"GSM2174103"
"SRR3564432"	"SAMN05161430"	128	"90.84 M"	"34.72 Mb"	54	"SRX1790044"	"male"	"GSM2174104"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174104"
"SRR3564433"	"SAMN05161431"	128	"100.15 M"	"38.16 Mb"	54	"SRX1790045"	"male"	"GSM2174105"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174105"
"SRR3564434"	"SAMN05161432"	128	"274.26 M"	"102.16 Mb"	54	"SRX1790046"	"male"	"GSM2174106"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174106"
"SRR3564435"	"SAMN05161433"	128	"211.56 M"	"79.88 Mb"	54	"SRX1790047"	"male"	"GSM2174107"	"acinar"	"2016-05-2022:14:00Z"	1	"GSM2174107"
"SRR3564436"	"SAMN05161434"	128	"228.20 M"	"86.00 Mb"	54	"SRX1790048"	"male"	"GSM2174108"	"alpha"	"2016-05-2022:15:00Z"	1	"GSM2174108"
"SRR3564437"	"SAMN05161435"	128	"236.39 M"	"88.23 Mb"	54	"SRX1790049"	"male"	"GSM2174109"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174109"
"SRR3564438"	"SAMN05161436"	128	"214.44 M"	"79.55 Mb"	54	"SRX1790050"	"male"	"GSM2174110"	"alpha"	"2016-05-2022:16:00Z"	1	"GSM2174110"
"SRR3564439"	"SAMN05161437"	128	"149.37 M"	"57.37 Mb"	54	"SRX1790051"	"male"	"GSM2174111"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174111"
"SRR3564440"	"SAMN05161438"	128	"174.64 M"	"65.60 Mb"	54	"SRX1790052"	"male"	"GSM2174112"	"alpha"	"2016-05-2022:20:00Z"	1	"GSM2174112"
"SRR3564441"	"SAMN05161439"	128	"170.85 M"	"64.31 Mb"	54	"SRX1790053"	"male"	"GSM2174113"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174113"
"SRR3564442"	"SAMN05161440"	128	"212.98 M"	"80.75 Mb"	54	"SRX1790054"	"male"	"GSM2174114"	"acinar"	"2016-05-2022:15:00Z"	1	"GSM2174114"
"SRR3564443"	"SAMN05161441"	128	"164.14 M"	"61.98 Mb"	54	"SRX1790055"	"male"	"GSM2174115"	"alpha"	"2016-05-2022:15:00Z"	1	"GSM2174115"
"SRR3564444"	"SAMN05161442"	128	"127.93 M"	"48.13 Mb"	54	"SRX1790056"	"male"	"GSM2174116"	"beta"	"2016-05-2022:19:00Z"	1	"GSM2174116"
"SRR3564445"	"SAMN05161443"	128	"294.40 M"	"111.26 Mb"	54	"SRX1790057"	"male"	"GSM2174117"	"beta"	"2016-05-2022:15:00Z"	1	"GSM2174117"
"SRR3564446"	"SAMN05161444"	128	"168.75 M"	"63.43 Mb"	54	"SRX1790058"	"male"	"GSM2174118"	"unsure"	"2016-05-2022:17:00Z"	1	"GSM2174118"
"SRR3564447"	"SAMN05161445"	128	"147.38 M"	"55.21 Mb"	54	"SRX1790059"	"male"	"GSM2174119"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174119"
"SRR3564448"	"SAMN05161446"	128	"210.85 M"	"79.87 Mb"	54	"SRX1790060"	"male"	"GSM2174120"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174120"
"SRR3564449"	"SAMN05161447"	128	"128.26 M"	"47.39 Mb"	54	"SRX1790061"	"male"	"GSM2174121"	"alpha"	"2016-05-2022:15:00Z"	1	"GSM2174121"
"SRR3564450"	"SAMN05161448"	128	"251.56 M"	"94.09 Mb"	54	"SRX1790062"	"male"	"GSM2174122"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174122"
"SRR3564451"	"SAMN05161449"	128	"262.63 M"	"97.93 Mb"	54	"SRX1790063"	"male"	"GSM2174123"	"alpha"	"2016-05-2022:20:00Z"	1	"GSM2174123"
"SRR3564452"	"SAMN05161450"	128	"254.61 M"	"94.69 Mb"	54	"SRX1790064"	"male"	"GSM2174124"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174124"
"SRR3564453"	"SAMN05161451"	128	"221.46 M"	"83.44 Mb"	54	"SRX1790065"	"male"	"GSM2174125"	"beta"	"2016-05-2022:14:00Z"	1	"GSM2174125"
"SRR3564454"	"SAMN05161452"	128	"244.65 M"	"92.06 Mb"	54	"SRX1790066"	"male"	"GSM2174126"	"alpha"	"2016-05-2022:14:00Z"	1	"GSM2174126"
"SRR3564455"	"SAMN05161453"	128	"168.28 M"	"62.83 Mb"	54	"SRX1790067"	"male"	"GSM2174127"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174127"
"SRR3564456"	"SAMN05161454"	128	"157.36 M"	"58.78 Mb"	54	"SRX1790068"	"male"	"GSM2174128"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174128"
"SRR3564457"	"SAMN05161455"	128	"221.54 M"	"82.87 Mb"	54	"SRX1790069"	"male"	"GSM2174129"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174129"
"SRR3564458"	"SAMN05161456"	128	"199.82 M"	"75.06 Mb"	54	"SRX1790070"	"male"	"GSM2174130"	"beta"	"2016-05-2022:16:00Z"	1	"GSM2174130"
"SRR3564459"	"SAMN05161457"	128	"222.69 M"	"83.82 Mb"	54	"SRX1790071"	"male"	"GSM2174131"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174131"
"SRR3564460"	"SAMN05161458"	128	"191.35 M"	"71.53 Mb"	54	"SRX1790072"	"male"	"GSM2174132"	"beta"	"2016-05-2022:21:00Z"	1	"GSM2174132"
"SRR3564461"	"SAMN05161459"	128	"180.61 M"	"67.78 Mb"	54	"SRX1790073"	"male"	"GSM2174133"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174133"
"SRR3564462"	"SAMN05161460"	128	"266.19 M"	"99.34 Mb"	54	"SRX1790074"	"male"	"GSM2174134"	"alpha"	"2016-05-2022:18:00Z"	1	"GSM2174134"
"SRR3564463"	"SAMN05161461"	128	"197.49 M"	"74.12 Mb"	54	"SRX1790075"	"male"	"GSM2174135"	"alpha"	"2016-05-2022:17:00Z"	1	"GSM2174135"
"SRR3564464"	"SAMN05161462"	128	"252.82 M"	"94.13 Mb"	54	"SRX1790076"	"male"	"GSM2174136"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174136"
"SRR3564465"	"SAMN05161463"	128	"245.47 M"	"91.65 Mb"	54	"SRX1790077"	"male"	"GSM2174137"	"alpha"	"2016-05-2022:19:00Z"	1	"GSM2174137"
"SRR3564466"	"SAMN05161464"	128	"227.52 M"	"85.68 Mb"	54	"SRX1790078"	"male"	"GSM2174138"	"acinar"	"2016-05-2022:16:00Z"	1	"GSM2174138"
"SRR3564467"	"SAMN05161465"	128	"207.84 M"	"77.74 Mb"	54	"SRX1790079"	"male"	"GSM2174139"	"ductal"	"2016-05-2022:16:00Z"	1	"GSM2174139"
"SRR3564468"	"SAMN05161466"	128	"174.99 M"	"61.07 Mb"	22	"SRX1790080"	"male"	"GSM2174140"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174140"
"SRR3564469"	"SAMN05161467"	128	"197.21 M"	"68.75 Mb"	22	"SRX1790081"	"male"	"GSM2174141"	"acinar"	"2016-05-2022:25:00Z"	1	"GSM2174141"
"SRR3564470"	"SAMN05161468"	128	"217.67 M"	"76.07 Mb"	22	"SRX1790082"	"male"	"GSM2174142"	"delta"	"2016-05-2022:26:00Z"	1	"GSM2174142"
"SRR3564471"	"SAMN05161469"	128	"148.83 M"	"50.73 Mb"	22	"SRX1790083"	"male"	"GSM2174143"	"alpha"	"2016-05-2022:23:00Z"	1	"GSM2174143"
"SRR3564472"	"SAMN05161470"	128	"220.90 M"	"76.57 Mb"	22	"SRX1790084"	"male"	"GSM2174144"	"delta"	"2016-05-2022:22:00Z"	1	"GSM2174144"
"SRR3564473"	"SAMN05161471"	128	"176.63 M"	"61.31 Mb"	22	"SRX1790085"	"male"	"GSM2174145"	"beta"	"2016-05-2022:22:00Z"	1	"GSM2174145"
"SRR3564474"	"SAMN05161472"	128	"140.22 M"	"48.77 Mb"	22	"SRX1790086"	"male"	"GSM2174146"	"alpha"	"2016-05-2022:21:00Z"	1	"GSM2174146"
"SRR3564475"	"SAMN05161473"	128	"112.91 M"	"39.51 Mb"	22	"SRX1790087"	"male"	"GSM2174147"	"alpha"	"2016-05-2022:24:00Z"	1	"GSM2174147"
"SRR3564476"	"SAMN05161474"	128	"148.21 M"	"52.32 Mb"	22	"SRX1790088"	"male"	"GSM2174148"	"beta"	"2016-05-2022:24:00Z"	1	"GSM2174148"
"SRR3564477"	"SAMN05161475"	128	"195.46 M"	"68.84 Mb"	22	"SRX1790089"	"male"	"GSM2174149"	"unsure"	"2016-05-2022:24:00Z"	1	"GSM2174149"
"SRR3564478"	"SAMN05161476"	128	"128.84 M"	"44.24 Mb"	22	"SRX1790090"	"male"	"GSM2174150"	"beta"	"2016-05-2022:23:00Z"	1	"GSM2174150"
"SRR3564479"	"SAMN05161477"	128	"157.15 M"	"55.05 Mb"	22	"SRX1790091"	"male"	"GSM2174151"	"beta"	"2016-05-2022:26:00Z"	1	"GSM2174151"
"SRR3564480"	"SAMN05161478"	128	"219.46 M"	"75.89 Mb"	22	"SRX1790092"	"male"	"GSM2174152"	"mesenchymal"	"2016-05-2022:22:00Z"	1	"GSM2174152"
"SRR3564481"	"SAMN05161479"	128	"128.65 M"	"44.51 Mb"	22	"SRX1790093"	"male"	"GSM2174153"	"beta"	"2016-05-2022:23:00Z"	1	"GSM2174153"
"SRR3564482"	"SAMN05161480"	128	"137.60 M"	"47.98 Mb"	22	"SRX1790094"	"male"	"GSM2174154"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174154"
"SRR3564483"	"SAMN05161481"	128	"173.69 M"	"59.66 Mb"	22	"SRX1790095"	"male"	"GSM2174155"	"mesenchymal"	"2016-05-2022:22:00Z"	1	"GSM2174155"
"SRR3564484"	"SAMN05161621"	128	"120.15 M"	"41.95 Mb"	22	"SRX1790096"	"male"	"GSM2174156"	"beta"	"2016-05-2022:22:00Z"	1	"GSM2174156"
"SRR3564485"	"SAMN05161622"	128	"156.20 M"	"54.28 Mb"	22	"SRX1790097"	"male"	"GSM2174157"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174157"
"SRR3564486"	"SAMN05161623"	128	"121.89 M"	"42.83 Mb"	22	"SRX1790098"	"male"	"GSM2174158"	"beta"	"2016-05-2022:25:00Z"	1	"GSM2174158"
"SRR3564487"	"SAMN05161624"	128	"186.52 M"	"63.99 Mb"	22	"SRX1790099"	"male"	"GSM2174159"	"alpha"	"2016-05-2022:22:00Z"	1	"GSM2174159"
"SRR3564488"	"SAMN05161625"	128	"141.93 M"	"48.49 Mb"	22	"SRX1790100"	"male"	"GSM2174160"	"alpha"	"2016-05-2022:22:00Z"	1	"GSM2174160"
"SRR3564489"	"SAMN05161626"	128	"148.14 M"	"51.28 Mb"	22	"SRX1790101"	"male"	"GSM2174161"	"beta"	"2016-05-2022:22:00Z"	1	"GSM2174161"
"SRR3564490"	"SAMN05161627"	128	"179.53 M"	"62.73 Mb"	22	"SRX1790102"	"male"	"GSM2174162"	"alpha"	"2016-05-2022:26:00Z"	1	"GSM2174162"
"SRR3564491"	"SAMN05161628"	128	"213.84 M"	"74.94 Mb"	22	"SRX1790103"	"male"	"GSM2174163"	"unsure"	"2016-05-2022:21:00Z"	1	"GSM2174163"
"SRR3564492"	"SAMN05161629"	128	"184.68 M"	"64.44 Mb"	22	"SRX1790104"	"male"	"GSM2174164"	"alpha"	"2016-05-2022:21:00Z"	1	"GSM2174164"
"SRR3564493"	"SAMN05161630"	128	"145.95 M"	"51.58 Mb"	22	"SRX1790105"	"male"	"GSM2174165"	"alpha"	"2016-05-2022:26:00Z"	1	"GSM2174165"
"SRR3564494"	"SAMN05161631"	128	"128.68 M"	"44.23 Mb"	22	"SRX1790106"	"male"	"GSM2174166"	"alpha"	"2016-05-2022:22:00Z"	1	"GSM2174166"
"SRR3564495"	"SAMN05161632"	128	"191.28 M"	"65.92 Mb"	22	"SRX1790107"	"male"	"GSM2174167"	"delta"	"2016-05-2022:22:00Z"	1	"GSM2174167"
"SRR3564496"	"SAMN05161633"	128	"147.70 M"	"51.01 Mb"	22	"SRX1790108"	"male"	"GSM2174168"	"beta"	"2016-05-2022:21:00Z"	1	"GSM2174168"
"SRR3564497"	"SAMN05161501"	128	"178.95 M"	"62.33 Mb"	22	"SRX1790109"	"male"	"GSM2174169"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174169"
"SRR3564498"	"SAMN05161502"	128	"117.99 M"	"40.98 Mb"	22	"SRX1790110"	"male"	"GSM2174170"	"beta"	"2016-05-2022:22:00Z"	1	"GSM2174170"
"SRR3564499"	"SAMN05161503"	128	"171.81 M"	"60.08 Mb"	22	"SRX1790111"	"male"	"GSM2174171"	"beta"	"2016-05-2022:26:00Z"	1	"GSM2174171"
"SRR3564500"	"SAMN05161504"	128	"197.65 M"	"68.76 Mb"	22	"SRX1790112"	"male"	"GSM2174172"	"beta"	"2016-05-2022:25:00Z"	1	"GSM2174172"
"SRR3564501"	"SAMN05161505"	128	"197.47 M"	"68.71 Mb"	22	"SRX1790113"	"male"	"GSM2174173"	"beta"	"2016-05-2022:25:00Z"	1	"GSM2174173"
"SRR3564502"	"SAMN05161506"	128	"131.37 M"	"46.60 Mb"	22	"SRX1790114"	"male"	"GSM2174174"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174174"
"SRR3564503"	"SAMN05161507"	128	"161.64 M"	"56.19 Mb"	22	"SRX1790115"	"male"	"GSM2174175"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174175"
"SRR3564504"	"SAMN05161508"	128	"154.53 M"	"53.21 Mb"	22	"SRX1790116"	"male"	"GSM2174176"	"beta"	"2016-05-2022:22:00Z"	1	"GSM2174176"
"SRR3564505"	"SAMN05161509"	128	"115.14 M"	"40.00 Mb"	22	"SRX1790117"	"male"	"GSM2174177"	"beta"	"2016-05-2022:22:00Z"	1	"GSM2174177"
"SRR3564506"	"SAMN05161510"	128	"74.66 M"	"25.94 Mb"	22	"SRX1790118"	"male"	"GSM2174178"	"unsure"	"2016-05-2022:24:00Z"	1	"GSM2174178"
"SRR3564507"	"SAMN05161511"	128	"159.59 M"	"56.51 Mb"	22	"SRX1790119"	"male"	"GSM2174179"	"alpha"	"2016-05-2022:24:00Z"	1	"GSM2174179"
"SRR3564508"	"SAMN05161512"	128	"166.52 M"	"58.84 Mb"	22	"SRX1790120"	"male"	"GSM2174180"	"unsure"	"2016-05-2022:23:00Z"	1	"GSM2174180"
"SRR3564509"	"SAMN05161513"	128	"165.26 M"	"57.32 Mb"	22	"SRX1790121"	"male"	"GSM2174181"	"alpha"	"2016-05-2022:23:00Z"	1	"GSM2174181"
"SRR3564510"	"SAMN05161514"	128	"131.07 M"	"45.79 Mb"	22	"SRX1790122"	"male"	"GSM2174182"	"beta"	"2016-05-2022:26:00Z"	1	"GSM2174182"
"SRR3564511"	"SAMN05161515"	128	"166.50 M"	"58.74 Mb"	22	"SRX1790123"	"male"	"GSM2174183"	"unsure"	"2016-05-2022:21:00Z"	1	"GSM2174183"
"SRR3564512"	"SAMN05161516"	128	"139.27 M"	"48.55 Mb"	22	"SRX1790124"	"male"	"GSM2174184"	"unsure"	"2016-05-2022:22:00Z"	1	"GSM2174184"
"SRR3564513"	"SAMN05161517"	128	"127.05 M"	"44.25 Mb"	22	"SRX1790125"	"male"	"GSM2174185"	"delta"	"2016-05-2022:24:00Z"	1	"GSM2174185"
"SRR3564514"	"SAMN05161518"	128	"152.04 M"	"53.76 Mb"	22	"SRX1790126"	"male"	"GSM2174186"	"alpha"	"2016-05-2022:26:00Z"	1	"GSM2174186"
"SRR3564515"	"SAMN05161519"	128	"166.84 M"	"59.16 Mb"	22	"SRX1790127"	"male"	"GSM2174187"	"delta"	"2016-05-2022:24:00Z"	1	"GSM2174187"
"SRR3564516"	"SAMN05161579"	128	"180.31 M"	"63.13 Mb"	22	"SRX1790128"	"male"	"GSM2174188"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174188"
"SRR3564517"	"SAMN05161580"	128	"154.20 M"	"53.83 Mb"	22	"SRX1790129"	"male"	"GSM2174189"	"mesenchymal"	"2016-05-2022:24:00Z"	1	"GSM2174189"
"SRR3564518"	"SAMN05161581"	128	"137.97 M"	"47.72 Mb"	22	"SRX1790130"	"male"	"GSM2174190"	"beta"	"2016-05-2022:22:00Z"	1	"GSM2174190"
"SRR3564519"	"SAMN05161582"	128	"134.73 M"	"47.09 Mb"	22	"SRX1790131"	"male"	"GSM2174191"	"alpha"	"2016-05-2022:22:00Z"	1	"GSM2174191"
"SRR3564520"	"SAMN05161583"	128	"168.48 M"	"58.47 Mb"	22	"SRX1790132"	"male"	"GSM2174192"	"alpha"	"2016-05-2022:25:00Z"	1	"GSM2174192"
